Flow Duration,Total Fwd Packets,Total Bwd Packets,Fwd Packet Length Max,Bwd Packet Length Max,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Fwd IAT Mean,Bwd IAT Mean,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Mean,Packet Length Std,Label
4941,3045,1,83,7,1207865.02053924,91012.21276878884,59.234860012266864,10.834780928300829,8.140468471530182,1,0.0,0.0,0.0,22,6,38171.40273414554,83.46090807133845,97.90144382691133,41.30071135726298,PortScan
1276,17,1,307,324,43310.71971126471,329.1797377391941,938.4345442901556,6209.368959843052,1105.9094058855444,1,1.0,0.0,0.0,55,55,126.29947103019994,1.1602873459286258,154.415467902357,199.59542548532173,BENIGN
66774,7,6,348,92,15092.140971524963,195.05970419229556,8654.716794485208,3855.0367267649344,2355.237197234731,0,0.0,0.0,0.0,44,56,193.12374823240384,70.40440081563065,288.5435025414328,136.4743941456166,BENIGN
66318,19,10,169,250,32802.89119947671,422.98317184412764,8155.9615571780205,3332.6789285722225,6031.486979080866,1,0.0,0.0,0.0,52,47,81.948590802839,108.4601434867185,425.8844600922126,95.7857900298841,BENIGN
73516,19,11,97,299,18279.705584160227,298.9994617465752,715.4100631836787,1158.910907709846,5432.663680102261,1,1.0,0.0,0.0,27,36,180.84318221355505,58.1606828891459,278.6286516698168,10.059220309676164,BENIGN
56731,9,7,255,295,21329.221106254376,457.37650148069827,3234.620428087389,5295.619416204258,2573.2854193889298,0,1.0,0.0,0.0,29,32,119.99268490648767,16.526492498731596,392.35275424550787,81.04101936484386,BENIGN
48788,6,5,426,93,4414.170123251666,179.51259531403792,6678.434265679142,7154.060156603797,7964.250348415183,1,1.0,0.0,0.0,57,30,99.32729275573512,63.12408494850517,310.98211100431814,99.69231355888915,BENIGN
3255,3062,0,13,6,9948426.922268273,57574.560182098176,40.33788888630049,27.65205485961388,6.017774054872522,0,0.0,1.0,0.0,23,10,13397.981988001691,11.070802498693965,44.04844921161038,29.668535727731136,DoS Hulk
48926,11,4,267,94,48844.02511545419,68.58765159034229,8481.608367604838,3746.7428198470784,5726.515124005113,1,1.0,0.0,0.0,33,29,57.042322848153546,49.95329010409921,143.30194430021464,61.83720270859267,BENIGN
3781,301,1,15,26,6687722.273890161,49818.39480174225,52.75202244508817,13.842141069726546,18.49330120028232,0,0.0,0.0,0.0,36,4,29520.79947250717,40.99450946946903,40.89192896938279,6.778527357581467,PortScan
42430,18,12,442,96,19748.643978940207,31.607960840746735,9495.81108377818,4451.311525353073,1466.319622337473,1,1.0,0.0,0.0,36,49,194.13613098568993,99.64839590127022,453.51765273893966,142.7962608855413,BENIGN
22636,6,5,356,239,24974.044427469453,223.38819774479202,3000.011708016481,5675.707058500706,1720.7337724471513,0,1.0,0.0,0.0,43,21,33.41046884775365,35.458321611649865,471.61527099497346,143.037044186402,BENIGN
24776,19,4,53,346,19169.08374774954,238.86698337238153,3520.2242276490606,1791.1917871229623,4000.1760771835015,0,1.0,0.0,0.0,41,54,35.07278681418086,18.048865722650746,261.93571114151575,77.1100575428292,BENIGN
59829,16,1,179,125,37462.061584592404,26.356739403153277,189.61125338304407,860.9489230717389,1002.3326164516835,1,1.0,0.0,0.0,24,57,107.43675666666402,100.08272450422184,331.9629296118423,129.73143085574605,BENIGN
18297,10,5,345,379,27308.469353280165,57.9312008038645,7417.4996370839435,3844.400124778969,4323.63035291124,0,1.0,0.0,0.0,26,52,152.57350810652528,130.37939580618513,141.62959116465913,176.80924576758733,BENIGN
76683,5,3,62,357,40012.92526546927,104.5919848535466,2529.744714297952,7584.6111010649365,7790.450541144348,0,0.0,0.0,0.0,24,54,112.64979738825186,71.54666770556071,399.7088549783603,63.88518546372454,BENIGN
30831,19,12,41,359,40236.07895357413,31.273402048713717,4148.1198542151815,2672.3641206319844,998.8324007975264,1,1.0,0.0,0.0,48,56,58.44363313297557,79.58051933574082,210.96440394060792,97.02349228053251,BENIGN
11283,4,11,469,41,28391.9249539429,456.98613438999206,1827.425368671754,5797.2463565143225,5577.466691787557,0,1.0,0.0,0.0,58,48,120.15520893997223,70.66873330750465,214.5313326315778,28.989750476290123,BENIGN
53307,3,8,77,46,39222.550783183346,207.36222805820915,3452.877691563219,4187.533485923294,398.79980043479105,1,0.0,0.0,0.0,56,24,13.588082904733401,9.49993772044567,429.7481018083866,135.71565733146267,BENIGN
5150,6,12,62,37,4030.1690914183987,89.3603110783273,3144.4640400201283,1581.423785260473,7361.23277814752,1,1.0,0.0,0.0,47,31,15.144431010598282,116.35007063315723,175.64966201572565,186.74072062591569,BENIGN
2061,3708,1,85,27,6333517.738828942,15639.580134139167,62.22306713153062,32.62192260651423,46.25740072119508,0,0.0,0.0,0.0,25,17,47356.14862143845,88.8143211753461,96.09051219298375,16.61543388678649,SSH-Patator
9417,12,11,52,208,18325.343368332695,274.82473778442386,8990.650328167985,5325.9962769157,1758.2802168429457,0,0.0,0.0,0.0,29,39,64.47112740749988,73.75971730439723,332.8354301642578,98.0537880476669,BENIGN
1597,137,0,69,30,6536689.905063899,70558.15361082557,79.47244314348369,1.1547468538777697,17.93826186150478,1,0.0,0.0,0.0,24,5,36115.77123983146,42.13752977238086,34.77868285019505,14.238607483711847,FTP-Patator
2250,1580,4,50,30,6920317.97813235,26698.17598480118,85.54951390021992,47.797306732109845,22.49812319761954,1,0.0,0.0,0.0,37,11,49085.2399373789,42.8050042407343,29.895218788888005,14.714347661417353,DoS Hulk
62087,4,11,207,212,29731.87243876082,286.3119016725024,1342.6537620784538,4641.824857413599,1249.841843314009,1,1.0,0.0,0.0,31,25,190.10484906859136,86.89326534900708,338.43284132836123,44.675452696183164,BENIGN
69143,17,14,422,66,19736.40162617951,57.71768759775271,9107.53073544398,149.3776029269746,2958.5003378705082,1,1.0,0.0,0.0,52,31,144.02756477416185,51.01508748984123,210.77174579182977,58.745324114403736,BENIGN
30086,19,11,59,389,32242.554749375096,78.09275566657372,3710.1986418010742,6631.660681167682,1048.6265942252983,1,0.0,0.0,0.0,33,55,43.852645308095006,42.191489372320184,367.4983230454681,162.4905103323643,BENIGN
2763,3880,4,90,0,2255311.384406984,94845.46024525723,46.65289128007406,11.682978126114353,19.587859424411644,0,0.0,1.0,0.0,35,10,26790.306831207803,68.41301816720168,20.137294471596647,16.789017226618036,Web Attack
1077,10,4,193,376,28672.286611816453,87.28144744660464,659.5776728553357,7364.419636655426,2868.552381112869,1,0.0,0.0,0.0,20,28,74.28462579726724,73.09112175959338,176.71427614011418,192.2868132362232,BENIGN
21764,14,8,462,358,29665.030489544093,467.3502792719274,4351.574725046971,4812.203148453507,7516.606060004733,1,1.0,0.0,0.0,44,20,162.4767096483144,19.240530190157713,197.03202478402957,124.40963389227522,BENIGN
86761,8,3,160,213,40517.65028277965,2.8486933646824006,807.2432760478273,2365.628028885522,3928.8745573757597,0,0.0,0.0,0.0,26,22,181.8404680867114,112.73574041930708,303.4271111407618,51.927349513346066,BENIGN
487,4564,9,89,22,7762589.578163607,44839.25887250129,39.67299478970345,25.599656483356753,6.3350508906303755,1,0.0,1.0,0.0,23,17,28816.907515832947,67.69252058149758,74.60139080485526,47.97058219399483,DoS Hulk
69498,13,8,135,264,42779.63574519846,361.80880304304014,9272.423458762678,5407.905305997642,7658.202457387066,1,0.0,0.0,0.0,34,31,198.07094538692536,144.21038194527048,367.4873690052731,17.75666135841856,BENIGN
74324,8,5,284,355,36350.43241304064,416.0894389590694,7947.395231991424,1623.6144082186377,6170.349745241181,0,0.0,0.0,0.0,49,44,35.46667838990682,107.55405618850271,53.02700577087877,68.56192385072836,BENIGN
15849,8,12,296,181,28186.80717733881,465.6183121310587,7175.70389055133,6279.79610782678,6081.614127270354,0,0.0,0.0,0.0,58,36,35.95003583506181,21.088885611542043,110.2419185275229,174.4205741841909,BENIGN
61038,19,14,325,349,41170.02408395993,374.72514593807597,491.25135016419114,2264.2312101615075,6249.742195550714,0,1.0,0.0,0.0,32,39,65.04630350989652,126.63799596565333,282.14906547281083,173.13154453937736,BENIGN
12871,11,5,44,235,23621.81514129488,259.2754808874385,9902.63244403607,1871.59234062643,7196.5061740449655,1,0.0,0.0,0.0,25,44,32.69535293294253,42.69818516470775,420.7292673744758,120.64591671838363,BENIGN
5213,10,3,268,137,38517.19203805883,397.5651568790902,5713.320083100567,5712.29181266181,4017.841644285113,0,0.0,0.0,0.0,35,49,67.44500921204093,104.49673398333664,135.55428339221717,167.9656395816939,BENIGN
81758,19,2,181,235,35159.094121944036,81.41344794989323,4975.87340847622,3433.928022380124,4484.650251039737,0,0.0,0.0,0.0,22,22,84.15369106668862,135.41541448814692,154.49672611161586,109.84920144833315,BENIGN
7470,2,2,444,41,28976.132263471278,333.99575548360934,8051.516732629764,5011.69118326393,7585.184417101064,1,1.0,0.0,0.0,56,51,27.28099664736366,129.83378431907246,113.92054474841346,140.90375032845859,BENIGN
93759,2,7,342,166,29781.794514781446,387.3119004997077,6681.961006373965,7821.909331968981,3455.558719126718,1,1.0,0.0,0.0,29,56,78.15011582800666,76.92186470731991,52.95399583693487,143.55396715950633,BENIGN
60807,6,6,300,195,1607.2727638536494,308.18586608730243,6718.464131892609,1932.6341107496926,462.83103411982376,0,0.0,0.0,0.0,36,31,177.54943288865292,91.37038554024915,248.17454833871386,133.53035368215046,BENIGN
6926,7,11,340,254,10784.009745226995,452.8090778488445,7316.085181945062,1189.0930882984476,137.01824721971826,1,1.0,0.0,0.0,33,50,188.58418420109794,23.29288499788154,454.5957567511463,172.71606506254773,BENIGN
18569,17,14,360,242,46454.63842047938,203.17404379561788,4268.833413099054,1617.58039018357,2991.1735915735067,0,0.0,0.0,0.0,32,42,8.66263377077572,103.8054300731904,152.46571069948422,103.30286764788323,BENIGN
23031,15,10,182,231,44389.00951722313,479.763133931324,324.7336209683362,410.26222821916934,1697.7258605242237,1,0.0,0.0,0.0,56,35,186.39110575829403,83.496007346038,216.6375748455185,176.49717736870684,BENIGN
47473,15,5,299,367,27313.825908202172,415.4283960465105,8361.961003221004,994.1837955526639,1883.8429322945797,1,0.0,0.0,0.0,31,51,25.576563772209504,114.82023738315196,221.50526407523128,72.15724721087591,BENIGN
41757,10,3,155,396,3791.80409957678,157.57082660231907,495.2545997272893,1322.7834711018347,3048.4124130114556,0,0.0,0.0,0.0,58,34,144.32859865448285,47.627515404937654,253.00658162930776,30.510570166588707,BENIGN
73778,14,14,95,194,28208.643856129962,147.20509387759245,5628.932867909216,1164.054720764389,3618.846087380681,0,1.0,0.0,0.0,40,30,172.11483126857064,105.49283258421755,128.51243117961488,184.4193541442996,BENIGN
37939,2,4,202,252,35348.74296446553,335.91001430049243,4743.372872181363,4916.099853287699,6491.965917594005,1,0.0,0.0,0.0,39,46,159.8083515693233,33.132931570204114,281.70760396394957,21.709540278767676,BENIGN
35016,7,13,341,233,32540.518926432254,203.97668109982845,8656.240598991104,5981.461371735915,2617.9989436279975,0,1.0,0.0,0.0,30,41,57.51722352279209,62.1697532111238,132.82030052460615,59.095775192360136,BENIGN
75658,17,11,445,176,31126.903267352387,137.33023722713367,9827.250764628674,817.1923806487418,870.8844927204922,1,0.0,0.0,0.0,51,36,4.478374124663686,98.48243663782188,499.0241910046156,171.88729618558767,BENIGN
86436,9,7,438,75,46914.16207426231,344.0307634886198,776.9865115271543,6884.41913682876,537.8391964698359,1,0.0,0.0,0.0,30,33,79.25847270664121,74.51118516549145,207.66375062031355,145.69734398927062,BENIGN
4236,19,5,208,181,35040.479748012105,381.87164796487605,1569.3021608575968,5045.6359324931445,4896.55396186722,1,1.0,0.0,0.0,40,31,182.63832660559632,105.07814920721815,473.9279024368477,88.60628482392316,BENIGN
51428,2,1,455,276,1706.2884775134164,441.86246568367613,9717.534083852279,6671.178895999534,5407.816312206703,0,1.0,0.0,0.0,42,57,34.20037840621359,135.49008896305065,254.06984736509216,90.15640854079912,BENIGN
76163,7,5,377,307,35597.922909470435,92.68594276661639,6802.97390720038,6498.590778199899,7985.225418461219,1,0.0,0.0,0.0,37,33,158.78515942669995,111.01473533153208,384.9605406940823,70.44128444993495,BENIGN
42568,15,2,426,198,788.0064567730907,446.04986176713146,5688.202709492055,380.9343985044067,2316.4852912902743,1,0.0,0.0,0.0,56,27,91.6376566054884,7.4282344852502415,149.05438835221656,138.16278324432545,BENIGN
36709,4,4,374,137,48380.07016128875,446.2925792144482,5637.898793343691,2572.8812958549793,629.4379711851806,0,0.0,0.0,0.0,53,43,70.20658227703639,46.460658909648835,439.28823745067723,30.788473397335387,BENIGN
51519,10,8,342,265,34513.73280738865,126.72910967198341,7884.76355105862,708.5406276489512,5578.048461197861,0,0.0,0.0,0.0,47,55,74.197186142363,126.08515992831887,150.0670776026363,17.91588926567277,BENIGN
65895,10,2,325,351,35283.693327244044,150.83679093336812,5127.846852202923,5621.652808857736,2122.212367807328,1,1.0,0.0,0.0,41,25,154.24188614317697,90.6737453046335,460.6506658021997,188.89725887549625,BENIGN
98820,11,4,335,399,42891.23092185927,172.7865089722748,9206.988905464084,462.1318498081529,6255.692953477304,0,0.0,0.0,0.0,52,53,174.23313558994585,6.965942431167271,358.09296277775223,11.341324801298075,BENIGN
81896,18,5,285,291,30050.288202657823,40.303023419388055,8792.786320572293,6973.120316872738,3483.611059561878,1,0.0,0.0,0.0,44,56,53.26926617760869,49.684391144426776,144.33226482029832,131.82616647638397,BENIGN
7970,16,1,392,23,3108.8503077417295,433.60039231895354,5631.059972497809,5287.24720941178,338.97289889173203,0,0.0,0.0,0.0,56,45,143.8337828755663,109.07272282334988,360.3125225968421,118.30275573377142,BENIGN
60675,16,14,149,111,15727.100918629103,253.29191271405983,5150.611547523686,4046.6652395795472,6140.17514189247,0,0.0,0.0,0.0,49,54,84.44482875819854,144.5635077177105,99.30174854702057,177.6168821143296,BENIGN
26186,4,3,323,218,38251.03182485319,175.15398619348122,7164.612868307316,4092.5608503142676,6995.561565620407,0,0.0,0.0,0.0,37,50,112.5648342367759,19.456822458869933,67.39256972550575,56.6353547070318,BENIGN
89861,11,9,151,249,45918.609185347836,198.39938049552697,7673.011070289529,7110.531291565663,6373.421173678081,1,1.0,0.0,0.0,25,28,111.60601645848439,79.3817344173572,183.30621971292328,78.61555132379253,BENIGN
140,4881,5,61,2,6175015.684203551,85717.97038298797,21.28201872948432,41.31973832323548,37.72532064254678,0,0.0,0.0,0.0,37,8,11180.062363063076,77.30629021912817,15.110289807528277,31.099858697906075,PortScan
69842,1,1,76,399,7565.182671128788,378.41921860993915,7284.470209013593,763.9060950654602,3864.8052309699433,1,1.0,0.0,0.0,58,39,140.6854933637227,55.936044604894825,149.5437575921082,171.31260099302276,BENIGN
223,4484,2,37,30,8504348.636849316,51700.66833138654,69.8216581939281,33.49615987236686,4.146497216552303,1,0.0,1.0,0.0,32,17,29858.42750229626,42.387332722985924,33.80064802887125,37.73607698367714,SSH-Patator
21435,19,11,136,298,7130.241815252032,340.5546608265083,1406.9215395815595,4535.882925540268,7077.303969770571,1,1.0,0.0,0.0,44,47,39.08464472919672,57.20679018679104,207.61263538500324,153.978130674388,BENIGN
99745,10,13,381,56,42488.4544966752,492.7835683738482,2816.7552155773524,1698.9865718609121,6847.8596121100745,1,1.0,0.0,0.0,41,35,131.66187205386,15.048601895756258,211.06007807798557,139.38976098366334,BENIGN
450,3279,4,34,48,4166528.5734419497,52188.36625089716,61.314516660079946,14.667178351421292,39.63525062675613,0,0.0,0.0,0.0,25,8,20856.807363426557,25.005117786900822,45.48318766416292,6.2184338696036585,SSH-Patator
26923,10,3,153,133,8431.93902975475,496.59221379399605,2449.4260136140283,4675.027969458371,3386.76220916566,0,0.0,0.0,0.0,33,21,47.044886031246065,4.216426400455671,479.57571332420446,164.32388465924333,BENIGN
24710,15,10,314,80,28895.728913730814,87.35379020515586,5532.0435354724195,5019.174807959577,400.173727477641,1,0.0,0.0,0.0,36,23,50.67723369105996,71.25182442328999,406.75662246318944,96.67486966594252,BENIGN
59226,11,5,432,168,46816.14195829843,284.376263759587,3406.940845904832,843.1634077512934,4316.027479656743,1,1.0,0.0,0.0,57,24,83.6179177216757,76.26886320306276,359.36613835894264,60.53607173374788,BENIGN
80285,15,8,409,173,20956.211438450773,201.91321037122984,8563.29631815327,7327.234774257311,5009.9995864630755,1,0.0,0.0,0.0,35,54,71.39971615196298,84.74183871630602,170.5365386005384,163.83965426041595,BENIGN
27917,1,7,423,187,14439.132801066457,153.3350758025535,6048.233796274447,121.64989290505665,4849.918241116732,1,1.0,0.0,0.0,58,46,153.91189419971118,55.53196741389706,337.9921879484739,123.34961877281408,BENIGN
4556,2052,1,98,9,6643710.688222904,67077.54332156932,42.813525210948626,40.33624414767424,27.950758593894953,0,0.0,1.0,0.0,39,18,23935.770363475724,31.5762715016086,89.6958024951341,27.633881959645638,DDoS
7135,6,12,134,151,14208.25045259775,352.70254739149976,5481.358755910789,1540.172106054071,6994.440094869395,0,0.0,0.0,0.0,52,26,69.0072939390507,12.455550287234932,336.44209240832396,102.11174785309473,BENIGN
8659,12,4,103,64,11373.127755425294,271.9528946312372,7620.563892693062,4380.0536543050175,1245.8841877201821,1,0.0,0.0,0.0,42,51,103.65633488059478,49.41799448576748,69.03740310738698,180.20262967826525,BENIGN
54222,11,10,147,171,32575.18160208901,265.67365358336787,5357.344752110892,2841.1043836941835,2975.841703219504,1,1.0,0.0,0.0,25,35,152.53033824868598,90.10681189459056,250.508368837754,78.8601041888938,BENIGN
51460,4,11,378,48,32173.089494522847,266.2709606935492,3039.324327529719,7008.7394865649585,4506.461011162021,0,1.0,0.0,0.0,35,38,130.9236007206119,134.94548007724381,418.6334721061861,62.37111560589384,BENIGN
54521,8,5,325,277,44203.406765873224,244.58132240954438,8614.879817109313,2587.591215390882,3322.775749469341,1,0.0,0.0,0.0,21,45,78.73307707782924,45.271532702802396,448.251731812971,111.10112604759416,BENIGN
72088,3,2,357,72,12483.475576143113,277.0167219461383,9075.239426577042,5385.113160185281,2144.4397459710217,0,1.0,0.0,0.0,34,24,192.01373476162874,60.476976394115034,266.9044876045901,112.91564365030715,BENIGN
4191,18,3,379,67,36049.97166072133,283.51173512101764,2910.542096208467,5448.012817985288,2898.5766186664787,0,0.0,0.0,0.0,45,54,101.18606898599462,87.48680470605306,363.2305593246851,36.87852479294913,BENIGN
2925,921,8,98,1,7072412.908341769,66950.90801238373,56.72312745352269,44.33493906782796,24.8463068028298,1,0.0,1.0,0.0,36,13,7750.738078314221,75.33836411390617,66.76596557139302,3.6973594346808256,DoS Hulk
85,2032,3,74,4,6845236.920781989,39124.33930035339,94.02397274156115,15.789729971523883,34.76651240357971,1,0.0,0.0,0.0,30,7,23145.578826729175,72.2282233432473,26.771007248973305,42.988916938302495,SSH-Patator
86844,13,5,290,171,38010.06807281794,118.51314529287896,2035.1095452586396,7929.762462411407,1688.9082794692843,0,0.0,0.0,0.0,24,28,137.38405521250172,120.93523308371574,104.34122123105536,56.733065205350016,BENIGN
3377,3013,3,1,9,7085314.645131905,89788.31004907093,16.28904850370697,29.993349014293585,16.537245869505437,1,0.0,1.0,0.0,38,17,6935.647664306856,28.479379001384675,77.10656428758034,41.54915856551011,DDoS
72229,1,12,455,53,20113.274615051436,80.86610653571816,2668.7928559646134,2510.6249883106866,2153.1451487034697,0,0.0,0.0,0.0,44,27,162.80030697064734,51.23633373314345,339.4459796636347,140.94238382582142,BENIGN
98579,7,5,352,376,16879.567595159493,129.33741667659473,5392.24506281817,4970.101610906274,7205.285942256192,1,1.0,0.0,0.0,32,51,80.437246485205,63.77307514664461,183.30799417375653,110.32122474012651,BENIGN
82132,19,4,415,214,46631.02279565505,403.64740124196356,4443.82081822446,6343.50473232347,1204.0116113510458,1,1.0,0.0,0.0,52,57,151.57990976383005,6.465127094428168,150.7712802103573,98.92432654001786,BENIGN
80930,12,7,165,357,42740.82964890316,422.42929359434146,8583.425305500923,4168.657008089551,849.7453746306977,1,0.0,0.0,0.0,20,35,92.18225966196383,122.72356557944347,445.6564563700046,73.64342394548564,BENIGN
77373,6,7,286,385,1723.229763841261,464.8158154327859,3016.042028132772,285.1356964708948,793.3871966538699,1,1.0,0.0,0.0,48,42,70.79956988962424,120.02117438739442,432.85903179772447,157.6293324228262,BENIGN
45036,15,4,420,93,11060.356899821234,454.1079608366826,8725.411868012136,3131.6931052865048,5950.368725069985,0,1.0,0.0,0.0,28,39,18.237482383185707,17.182092216120044,188.37096435681713,51.422242165636,BENIGN
26991,1,10,35,163,35564.88175614362,196.31781758307605,9724.048555759027,5891.922675084674,6381.526677508358,1,0.0,0.0,0.0,58,21,35.50567117808794,29.374298963925764,116.19167423962566,186.67882024370957,BENIGN
551,367,8,65,46,7669942.461672481,35057.79575077096,81.31213198290759,35.28468661066724,37.92988770081633,0,0.0,0.0,0.0,22,7,13472.870934844888,61.00647136988252,48.04664796820314,32.65755939844313,PortScan
3363,1593,9,85,31,2520855.3667876814,76322.47645209977,76.55679548734254,19.696743599242783,18.880615782613994,1,0.0,1.0,0.0,20,2,24177.257617372354,78.67752188233969,79.01073747799275,10.93221071024928,FTP-Patator
33363,19,6,261,90,35061.97594875201,170.26746089760763,5466.117994404154,1762.3454903847519,5579.727846338714,1,1.0,0.0,0.0,53,43,103.25673976880763,1.2817121423286777,109.27355135606088,54.9766079759109,BENIGN
3994,16,14,346,274,13225.467572260352,186.38518827039715,8837.518330178998,3126.6331630030986,7969.372962608984,1,0.0,0.0,0.0,28,53,64.27563182605563,32.47295185342421,401.96067338710384,74.25670771521705,BENIGN
61006,11,3,405,386,32253.031865927707,326.48256484352504,6661.830908830098,6249.614714653312,3752.8467968897053,1,0.0,0.0,0.0,37,51,68.62774056855666,113.07364701309085,493.9249850631504,78.20411670936399,BENIGN
26879,6,3,130,93,31618.84547725816,351.39393023705674,6209.529156821291,3307.0972618056935,5231.294502025868,0,1.0,0.0,0.0,24,46,42.18226577632243,121.4131750013819,278.84078793624326,20.987432686379883,BENIGN
2781,569,5,72,27,838657.1536342395,8072.563204476548,13.885707496873762,31.794257142335034,49.11375309959248,1,0.0,0.0,0.0,34,11,34591.44832189589,60.28797351842605,65.13688717117353,1.1421883185019912,PortScan
57378,15,10,177,55,17369.256750034365,45.30776060103772,2907.1175424625517,5475.6567507862,7486.294812761548,1,0.0,0.0,0.0,46,48,114.30769679476182,70.6726470185042,421.6406712805686,106.22971295437576,BENIGN
86920,12,7,160,211,19683.339274227113,88.19430808536086,5297.5512034181165,6132.617464440787,237.23012638223491,0,1.0,0.0,0.0,29,46,93.49093523896654,38.13648418898044,77.6890972240556,161.82121332477553,BENIGN
30373,8,3,196,292,22277.336927749486,51.46999150506724,1189.009507927613,1504.9032786303806,6208.891125848783,1,1.0,0.0,0.0,39,45,109.42328040058986,134.34661394092873,432.814236553539,196.92438966597874,BENIGN
2399,2872,3,32,44,6868856.240326349,66743.64013884966,16.402736464048534,25.888252042890542,25.817071626839446,1,0.0,0.0,0.0,21,8,34651.68660036188,45.99832863997611,22.283877404612888,27.96319870431614,FTP-Patator
51288,13,1,415,293,29412.77131560551,156.95677786716408,3920.3138596389617,2843.4809483710073,7321.582832700807,0,1.0,0.0,0.0,24,34,7.6473976601268365,2.245501867207763,320.6875258936092,156.45178282326114,BENIGN
37188,3,9,100,280,46971.58711397824,466.41770751724727,9870.349656941786,2357.106007293638,1740.1597275545603,0,1.0,0.0,0.0,29,53,43.6522110476263,27.112258475951013,314.1365240279531,60.37441490938162,BENIGN
86553,8,4,428,61,10297.188778366908,406.3900975206472,402.8521656790979,1547.6833849870195,2586.1706232734687,1,1.0,0.0,0.0,45,31,45.876486780212936,64.6360873229546,166.49737365594973,181.4854928906214,BENIGN
30437,16,12,181,261,24402.122660136945,344.81560140615153,6331.940598300022,1065.5546502652392,3338.4507693987575,0,0.0,0.0,0.0,26,51,38.45350553659099,13.577642959453897,351.55409531786273,28.34361923178285,BENIGN
10662,15,8,77,114,28905.69782526696,19.69067743266746,923.57068306753,105.88008762374076,405.28058337388757,1,0.0,0.0,0.0,36,34,5.750131901368107,113.09838277751439,435.2826508790853,69.70413008971849,BENIGN
32980,11,7,305,137,12700.152881827771,154.39175992503266,1959.7544827171128,7862.6915684753485,5813.370367636843,0,1.0,0.0,0.0,51,39,124.46651639277495,108.5392170866636,420.87332838842667,96.41152645846951,BENIGN
4208,551,6,93,27,3091850.6539017954,9798.79054345216,6.74447617066527,29.596737808106464,36.85287151091548,0,0.0,1.0,0.0,34,5,39211.42156892971,53.656432626167536,44.04050956912322,30.157375726527988,Web Attack
94059,15,3,396,217,40039.961062063056,35.78597037081947,7965.233988880517,6967.237771563123,5093.823865866162,0,0.0,0.0,0.0,57,50,141.9095468709683,144.47592816460826,380.26401394438585,191.46380351885452,BENIGN
28281,10,12,147,395,10458.178669633222,27.17496422380757,6433.707675482855,1247.8575034196015,2394.4489146070914,0,1.0,0.0,0.0,48,39,123.57284756625172,139.79715062855513,253.638503918788,107.4064746870117,BENIGN
31791,3,13,198,87,10842.054132728437,428.4792159790507,7791.453371309921,3979.9608488958784,5523.942342227823,0,0.0,0.0,0.0,52,29,26.435462282882526,30.326524159350573,227.5335302041844,157.94013598653706,BENIGN
31977,4,7,450,144,11603.885729328575,379.0382587191282,685.8513680087409,5931.619815586452,7567.511455977598,0,0.0,0.0,0.0,48,21,10.791183011575413,20.246528712898883,187.7362853084711,91.20316091385831,BENIGN
46671,10,4,192,180,618.9195205306597,135.98962555213896,1866.1732332486126,7547.997003064481,698.3780586399437,0,0.0,0.0,0.0,58,46,174.3067236182691,50.095694232120046,395.4540554522961,162.589600765053,BENIGN
22732,1,14,309,248,24496.25164883463,28.457093550095312,3362.8426761575315,4705.531590123247,761.5022321701784,1,0.0,0.0,0.0,24,20,65.9868278550466,21.458026329978015,73.12517784615946,23.685944978924347,BENIGN
50145,18,2,319,358,1916.9452512826206,145.12918819043028,8771.826516402241,1607.5203156185805,5538.778800371277,0,1.0,0.0,0.0,47,41,44.37551015754019,47.004731094783864,314.4580950112174,102.73901329524685,BENIGN
96667,15,8,325,161,21439.656682730994,205.66462778161912,4669.932614654606,6697.202560934521,681.8909955481109,1,0.0,0.0,0.0,32,47,128.84238644695677,12.473585219721214,448.0086501115433,35.69888903625758,BENIGN
56680,13,1,152,319,39519.63829714401,240.32812139320313,5565.770071175234,2260.411120628005,4736.633686767826,0,0.0,0.0,0.0,50,29,57.1387733386122,31.157072038900363,70.57431206734935,76.90750169672653,BENIGN
4522,4840,8,21,16,2562348.8422874166,28218.599858279602,12.917813714929167,33.877447683604586,41.891231288984685,1,0.0,0.0,0.0,25,5,15131.474908565804,33.352369975864185,24.87493093684677,12.302627722718638,SSH-Patator
28424,15,13,209,357,26822.419053555917,189.51929827020913,465.916712090067,743.610024793413,6681.12724144253,0,1.0,0.0,0.0,37,38,168.79864859228502,10.297374568842079,272.21704356937965,143.554753559296,BENIGN
40790,15,10,119,397,37097.5426068913,420.72795317003704,2160.399161523869,3080.093812378432,3613.226995513667,1,1.0,0.0,0.0,20,59,109.45374745705365,76.68182278236561,333.0175732599363,199.25334887288412,BENIGN
83,286,3,60,48,8226739.029466989,53290.19860347538,92.55506221930608,3.1050696273311438,4.812097049222244,0,0.0,1.0,0.0,28,10,10834.712632965044,56.2370330564756,76.66207723605459,25.617179966474065,FTP-Patator
2070,3311,2,17,49,1512215.4386889592,93718.77008125887,19.104428607383756,16.795464048617646,5.2391194308741404,1,0.0,0.0,0.0,23,4,47765.23265497632,95.29652471708985,95.26387140982585,49.472006633137426,Web Attack
